UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_06_26_18_26_17.600,0,30.8,0,0.758,0,0,0,0, ,0,0,0,0,0, ,212.5,-345.3,916.3,-0.3,-0.1,-1.7,25,212.5,-345.3,916.3,-0.3,-0.1,-1.7,
2026_06_26_18_26_17.619,0,30.7,0,0.758,0,0,0,0, ,0,0,0,0,0, ,216,-347.6,918.8,-0.7,-0.3,-1.8,25,212.607,-345.37,916.376,-0.312188,-0.106094,-1.70305,
2026_06_26_18_26_17.638,0,30.5,0,0.758,0,0,0,0, ,0,0,0,0,0, ,215.4,-347.5,914,-0.8,0,-1.4,25,212.795,-345.503,916.378,-0.338867,-0.108769,-1.69677,
2026_06_26_18_26_17.658,0,30.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,210.3,-344.3,913.6,-1,-0.1,-1.6,25,212.798,-345.527,916.221,-0.373061,-0.105188,-1.68478,
2026_06_26_18_26_17.678,0,30.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,210.8,-346.1,912.7,-1,-0.8,-1.9,25,212.661,-345.507,916.033,-0.411265,-0.1262,-1.68875,
2026_06_26_18_26_17.698,0,30.8,0,0.758,0,0,0,0, ,0,0,0,0,0, ,211.3,-346.5,912.7,-0.6,-1,-1.8,25,212.563,-345.555,915.83,-0.434953,-0.173353,-1.69858,
2026_06_26_18_26_17.718,0,30.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,213.6,-347.4,916,-0.2,-0.2,-1.4,25,212.556,-345.64,915.74,-0.432823,-0.199352,-1.69257,
2026_06_26_18_26_17.738,0,30.7,0,0.762,0,0,0,0, ,0,0,0,0,0, ,208.7,-346.8,918.2,-0.4,0,-1.5,25,212.471,-345.729,915.823,-0.42473,-0.193298,-1.67779,
2026_06_26_18_26_17.758,0,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,211.6,-348,917.9,-0.9,-0.6,-1.9,25,212.329,-345.831,915.959,-0.438457,-0.1998,-1.67914,
2026_06_26_18_26_17.778,0,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,213.7,-347.9,914.3,-0.7,0.1,-1.6,25,212.349,-345.96,915.967,-0.460488,-0.202859,-1.68346,
2026_06_26_18_26_17.798,0,30.7,0,0.758,0,0,0,0, ,0,0,0,0,0, ,208.1,-347.4,913,-0.5,-0.1,-1.5,25,212.261,-346.063,915.826,-0.46899,-0.190497,-1.67533,
2026_06_26_18_26_17.817,0,30.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,210.2,-347.5,917.4,-0.7,-1,-2.2,25,212.071,-346.148,915.788,-0.476973,-0.212405,-1.68597,
2026_06_26_18_26_17.840,0,30.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,212.7,-347.1,917.4,-1,-0.9,-1.8,25,212.033,-346.218,915.886,-0.499705,-0.257352,-1.70511,
2026_06_26_18_26_17.857,0,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,211.9,-344.9,915.7,-1,0,-1.9,25,212.049,-346.205,915.927,-0.530191,-0.269091,-1.71394,
2026_06_26_18_26_17.877,0,30.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,208.8,-344.7,909.3,-0.6,-0.1,-1.8,25,211.946,-346.119,915.718,-0.546633,-0.25574,-1.72223,
2026_06_26_18_26_17.896,0,30.8,0,0.762,0,0,0,0, ,0,0,0,0,0, ,213.5,-345.4,909.9,-0.3,-0.3,-1.9,25,211.897,-346.054,915.345,-0.540744,-0.252344,-1.73001,
2026_06_26_18_26_17.916,0,30.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,210.8,-345.7,912.5,0,0,-1.5,25,211.913,-346.023,915.092,-0.516933,-0.246107,-1.72819,
2026_06_26_18_26_17.935,0,30.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,211.6,-344.2,919.1,-0.6,-1.1,-1.9,25,211.869,-345.958,915.136,-0.503714,-0.264626,-1.72647,
